BS,CellName,load,ESMode1,ESMode2,ESMode3,ESMode5,ESMode6,Year_x,Month,Day,Hour,Minute_x,Energy,RUType,Mode,Frequency,Bandwidth,Antennas,TXpower
B_10,Cell0,0.01443617,0.0,0.0,0.0,0.0,0.0,2023,1,5,8,0,31.2406577,Type1,Mode2,0.2540035274224343,1.0,0.015873015873015872,0.49922619935161183
B_10,Cell0,0.029361702,0.0,0.0,0.0,0.0,0.0,2023,1,5,9,0,31.838565025,Type1,Mode2,0.2540035274224343,1.0,0.015873015873015872,0.49922619935161183
B_10,Cell0,0.024138298,0.0,0.0,0.0,0.0,0.0,2023,1,5,10,0,32.43647235,Type1,Mode2,0.2540035274224343,1.0,0.015873015873015872,0.49922619935161183
B_10,Cell0,0.056148936,0.0,0.0,0.0,0.0,0.0,2023,1,5,11,0,31.39013453,Type1,Mode2,0.2540035274224343,1.0,0.015873015873015872,0.49922619935161183
B_10,Cell0,0.03062766,0.0,0.0,0.0,0.0,0.0,2023,1,5,12,0,31.83856502,Type1,Mode2,0.2540035274224343,1.0,0.015873015873015872,0.49922619935161183
B_10,Cell0,0.046180851,0.0,0.0,0.0,0.0,0.0,2023,1,5,13,0,31.68908819,Type1,Mode2,0.2540035274224343,1.0,0.015873015873015872,0.49922619935161183
B_10,Cell0,0.034191489,0.0,0.0,0.0,0.0,0.0,2023,1,5,16,0,31.83856502,Type1,Mode2,0.2540035274224343,1.0,0.015873015873015872,0.49922619935161183
B_10,Cell0,0.036276596,0.0,0.0,0.0,0.0,0.0,2023,1,5,17,0,31.39013453,Type1,Mode2,0.2540035274224343,1.0,0.015873015873015872,0.49922619935161183
B_10,Cell0,0.020957447,0.0,0.0,0.0,0.0,0.0,2023,1,5,18,0,31.2406577,Type1,Mode2,0.2540035274224343,1.0,0.015873015873015872,0.49922619935161183
B_10,Cell0,0.019319149,0.0,0.0,0.0,0.0,0.0,2023,1,5,19,0,31.05381166,Type1,Mode2,0.2540035274224343,1.0,0.015873015873015872,0.49922619935161183
B_10,Cell0,0.014574468,0.0,0.0,0.0,0.0,0.0,2023,1,5,22,0,30.866965620000002,Type1,Mode2,0.2540035274224343,1.0,0.015873015873015872,0.49922619935161183
B_10,Cell0,0.024053191,0.0,0.0,0.0,0.0,0.0,2023,1,5,23,0,30.68011958,Type1,Mode2,0.2540035274224343,1.0,0.015873015873015872,0.49922619935161183
B_10,Cell0,0.014244681,0.0,0.0,0.0,0.0,0.0,2023,1,6,0,0,30.49327354,Type1,Mode2,0.2540035274224343,1.0,0.015873015873015872,0.49922619935161183
B_10,Cell0,0.009893617,0.0,0.0,0.0,0.0,0.0,2023,1,6,1,0,30.34379671,Type1,Mode2,0.2540035274224343,1.0,0.015873015873015872,0.49922619935161183
B_10,Cell0,0.010021277,0.0,0.0,0.0,0.0,0.0,2023,1,6,2,0,30.34379671,Type1,Mode2,0.2540035274224343,1.0,0.015873015873015872,0.49922619935161183
B_10,Cell0,0.010297872,0.0,0.0,0.0,0.0,0.0,2023,1,6,3,0,30.34379671,Type1,Mode2,0.2540035274224343,1.0,0.015873015873015872,0.49922619935161183
B_10,Cell0,0.009138298,0.0,0.0,0.0,0.0,0.0,2023,1,6,4,0,30.19431988,Type1,Mode2,0.2540035274224343,1.0,0.015873015873015872,0.49922619935161183
B_10,Cell0,0.009074468,0.0,0.0,0.0,0.0,0.0,2023,1,6,5,0,29.89536622,Type1,Mode2,0.2540035274224343,1.0,0.015873015873015872,0.49922619935161183
B_10,Cell0,0.009319149,0.0,0.0,0.0,0.0,0.0,2023,1,6,6,0,30.19431988,Type1,Mode2,0.2540035274224343,1.0,0.015873015873015872,0.49922619935161183
B_10,Cell0,0.014468085,0.0,0.0,0.0,0.0,0.0,2023,1,6,8,0,30.7922272,Type1,Mode2,0.2540035274224343,1.0,0.015873015873015872,0.49922619935161183
B_10,Cell0,0.020340426,0.0,0.0,0.0,0.0,0.0,2023,1,6,9,0,30.7922272,Type1,Mode2,0.2540035274224343,1.0,0.015873015873015872,0.49922619935161183
B_10,Cell0,0.025159574,0.0,0.0,0.0,0.0,0.0,2023,1,6,10,0,30.94170404,Type1,Mode2,0.2540035274224343,1.0,0.015873015873015872,0.49922619935161183
B_10,Cell0,0.022329787,0.0,0.0,0.0,0.0,0.0,2023,1,6,11,0,31.165919285,Type1,Mode2,0.2540035274224343,1.0,0.015873015873015872,0.49922619935161183
B_10,Cell0,0.044404255,0.0,0.0,0.0,0.0,0.0,2023,1,6,12,0,31.39013453,Type1,Mode2,0.2540035274224343,1.0,0.015873015873015872,0.49922619935161183
B_10,Cell0,0.03612766,0.0,0.0,0.0,0.0,0.0,2023,1,6,13,0,31.2406577,Type1,Mode2,0.2540035274224343,1.0,0.015873015873015872,0.49922619935161183
B_10,Cell0,0.031882979,0.0,0.0,0.0,0.0,0.0,2023,1,6,14,0,31.315396115,Type1,Mode2,0.2540035274224343,1.0,0.015873015873015872,0.49922619935161183
B_10,Cell0,0.06487234,0.0,0.0,0.0,0.0,0.0,2023,1,6,16,0,31.39013453,Type1,Mode2,0.2540035274224343,1.0,0.015873015873015872,0.49922619935161183
B_10,Cell0,0.032776596,0.0,0.0,0.0,0.0,0.0,2023,1,6,17,0,31.315396115,Type1,Mode2,0.2540035274224343,1.0,0.015873015873015872,0.49922619935161183
B_10,Cell0,0.052276596,0.0,0.0,0.0,0.0,0.0,2023,1,6,18,0,31.2406577,Type1,Mode2,0.2540035274224343,1.0,0.015873015873015872,0.49922619935161183
B_10,Cell0,0.028957447,0.0,0.0,0.0,0.0,0.0,2023,1,6,19,0,30.64275037,Type1,Mode2,0.2540035274224343,1.0,0.015873015873015872,0.49922619935161183
B_10,Cell0,0.015648936,0.0,0.0,0.0,0.0,0.0,2023,1,6,20,0,30.49327354,Type1,Mode2,0.2540035274224343,1.0,0.015873015873015872,0.49922619935161183
B_10,Cell0,0.014159574,0.0,0.0,0.0,0.0,0.0,2023,1,6,21,0,30.64275037,Type1,Mode2,0.2540035274224343,1.0,0.015873015873015872,0.49922619935161183
B_10,Cell0,0.01737234,0.0,0.0,0.0,0.0,0.0,2023,1,6,22,0,30.49327354,Type1,Mode2,0.2540035274224343,1.0,0.015873015873015872,0.49922619935161183
B_10,Cell0,0.015574468,0.0,0.0,0.0,0.0,0.0,2023,1,6,23,0,30.34379671,Type1,Mode2,0.2540035274224343,1.0,0.015873015873015872,0.49922619935161183
B_10,Cell0,0.011521277,0.0,0.0,0.0,0.0,0.0,2023,1,7,2,0,30.19431988,Type1,Mode2,0.2540035274224343,1.0,0.015873015873015872,0.49922619935161183
B_10,Cell0,0.009606383,0.0,0.0,0.0,0.0,0.0,2023,1,7,5,0,30.19431988,Type1,Mode2,0.2540035274224343,1.0,0.015873015873015872,0.49922619935161183
B_10,Cell0,0.021425532,0.0,0.0,0.0,0.0,0.0,2023,1,7,9,0,30.64275037,Type1,Mode2,0.2540035274224343,1.0,0.015873015873015872,0.49922619935161183
B_10,Cell0,0.027882979,0.0,0.0,0.0,0.0,0.0,2023,1,7,12,0,31.09118087,Type1,Mode2,0.2540035274224343,1.0,0.015873015873015872,0.49922619935161183
B_10,Cell0,0.022138298,0.0,0.0,0.0,0.0,0.0,2023,1,7,14,0,31.53961136,Type1,Mode2,0.2540035274224343,1.0,0.015873015873015872,0.49922619935161183
B_10,Cell0,0.042053191,0.0,0.0,0.0,0.0,0.0,2023,1,7,15,0,31.39013453,Type1,Mode2,0.2540035274224343,1.0,0.015873015873015872,0.49922619935161183
B_10,Cell0,0.036117021,0.0,0.0,0.0,0.0,0.0,2023,1,7,19,0,30.94170404,Type1,Mode2,0.2540035274224343,1.0,0.015873015873015872,0.49922619935161183
B_10,Cell0,0.013765957,0.0,0.0,0.0,0.0,0.0,2023,1,7,23,0,19.880418537,Type1,Mode2,0.2540035274224343,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.01429,0.0,0.0,0.0,0.0,0.0,2023,1,1,1,0,8.819133034,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.00833,0.994444444,0.994722222,0.0,0.0,0.0,2023,1,1,2,0,8.520179372000001,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.00822,1.0,0.999722222,0.0,0.0,0.0,2023,1,1,3,0,8.22122571,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.00815,1.0,1.0,0.0,0.0,0.0,2023,1,1,4,0,8.22122571,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.00812,1.0,1.0,0.0,0.0,0.0,2023,1,1,5,0,8.22122571,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.00826,1.0,0.999722222,0.0,0.0,0.0,2023,1,1,6,0,14.79820628,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.00883,0.0,0.000833333,0.0,0.0,0.0,2023,1,1,7,0,15.69506726,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.01116,0.0,0.0,0.0,0.0,0.0,2023,1,1,8,0,15.69506726,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.01074,0.0,0.0,0.0,0.0,0.0,2023,1,1,9,0,15.69506726,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.01175,0.0,0.0,0.0,0.0,0.0,2023,1,1,10,0,15.69506726,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.01074,0.0,0.0,0.0,0.0,0.0,2023,1,1,11,0,15.769805680000001,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.01194,0.0,0.0,0.0,0.0,0.0,2023,1,1,12,0,15.8445441,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.01266,0.0,0.0,0.0,0.0,0.0,2023,1,1,13,0,15.8445441,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.01048,0.0,0.0,0.0,0.0,0.0,2023,1,1,14,0,15.8445441,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.01203,0.0,0.0,0.0,0.0,0.0,2023,1,1,15,0,16.218236175,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.02377,0.0,0.0,0.0,0.0,0.0,2023,1,1,16,0,16.59192825,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.03144,0.0,0.0,0.0,0.0,0.0,2023,1,1,17,0,16.29297459,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.01861,0.0,0.0,0.0,0.0,0.0,2023,1,1,18,0,16.14349776,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.01898,0.0,0.0,0.0,0.0,0.0,2023,1,1,19,0,15.99402093,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.0153,0.0,0.0,0.0,0.0,0.0,2023,1,1,20,0,15.8445441,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.01748,0.0,0.0,0.0,0.0,0.0,2023,1,1,21,0,15.8445441,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.01113,0.0,0.0,0.0,0.0,0.0,2023,1,1,22,0,15.8445441,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.01187,0.0,0.0,0.0,0.0,0.0,2023,1,1,23,0,15.8445441,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.01482,0.0,0.0,0.0,0.0,0.0,2023,1,2,0,0,15.69506726,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.01183,0.0,0.0,0.0,0.0,0.0,2023,1,2,1,0,8.819133034,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.00832,0.979166667,0.979166667,0.0,0.0,0.0,2023,1,2,2,0,8.22122571,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.00823,1.0,1.0,0.0,0.0,0.0,2023,1,2,3,0,8.22122571,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.00818,0.998611111,0.999722222,0.0,0.0,0.0,2023,1,2,4,0,10.413552566666667,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.00817,1.0,1.0,0.0,0.0,0.0,2023,1,2,5,0,12.605879423333334,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.00828,1.0,1.0,0.0,0.0,0.0,2023,1,2,6,0,14.79820628,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.00882,0.001388889,0.001111111,0.0,0.0,0.0,2023,1,2,7,0,15.69506726,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.01064,0.0,0.0,0.0,0.0,0.0,2023,1,2,8,0,15.99402093,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.01471,0.0,0.0,0.0,0.0,0.0,2023,1,2,9,0,15.8445441,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.01119,0.0,0.0,0.0,0.0,0.0,2023,1,2,10,0,16.14349776,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.02634,0.0,0.0,0.0,0.0,0.0,2023,1,2,11,0,16.59192825,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.03787,0.0,0.0,0.0,0.0,0.0,2023,1,2,12,0,15.99402093,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.01325,0.0,0.0,0.0,0.0,0.0,2023,1,2,13,0,15.99402093,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.0148,0.0,0.0,0.0,0.0,0.0,2023,1,2,14,0,16.218236175,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.02688,0.0,0.0,0.0,0.0,0.0,2023,1,2,15,0,16.44245142,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.0358,0.0,0.0,0.0,0.0,0.0,2023,1,2,16,0,16.59192825,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.02891,0.0,0.0,0.0,0.0,0.0,2023,1,2,17,0,16.14349776,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.01571,0.0,0.0,0.0,0.0,0.0,2023,1,2,18,0,16.14349776,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.01462,0.0,0.0,0.0,0.0,0.0,2023,1,2,19,0,15.99402093,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.01783,0.0,0.0,0.0,0.0,0.0,2023,1,2,20,0,16.14349776,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.01601,0.0,0.0,0.0,0.0,0.0,2023,1,2,21,0,16.04384654,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.01611,0.0,0.0,0.0,0.0,0.0,2023,1,2,22,0,15.94419532,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.01667,0.0,0.0,0.0,0.0,0.0,2023,1,2,23,0,15.8445441,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.01668,0.0,0.0,0.0,0.0,0.0,2023,1,3,0,0,13.079222725000001,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.02205,0.0,0.0,0.0,0.0,0.0,2023,1,3,1,0,10.31390135,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.00881,0.759722222,0.761111111,0.0,0.0,0.0,2023,1,3,2,0,8.819133034,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.00836,0.966666667,0.966944444,0.0,0.0,0.0,2023,1,3,3,0,8.619830592666666,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.00821,1.0,0.999722222,0.0,0.0,0.0,2023,1,3,4,0,8.420528151333334,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.00819,1.0,1.0,0.0,0.0,0.0,2023,1,3,5,0,8.22122571,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.00826,1.0,1.0,0.0,0.0,0.0,2023,1,3,6,0,14.79820628,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.00902,0.001388889,0.001388889,0.0,0.0,0.0,2023,1,3,7,0,15.69506726,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.0125,0.0,0.0,0.0,0.0,0.0,2023,1,3,8,0,15.8445441,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.01497,0.0,0.0,0.0,0.0,0.0,2023,1,3,9,0,15.99402093,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.01715,0.0,0.0,0.0,0.0,0.0,2023,1,3,10,0,16.14349776,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.01713,0.0,0.0,0.0,0.0,0.0,2023,1,3,11,0,16.44245142,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.0279,0.0,0.0,0.0,0.0,0.0,2023,1,3,12,0,16.554559042500003,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.03162,0.0,0.0,0.0,0.0,0.0,2023,1,3,13,0,16.666666665,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.02144,0.0,0.0,0.0,0.0,0.0,2023,1,3,14,0,16.7787742875,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.02841,0.0,0.0,0.0,0.0,0.0,2023,1,3,15,0,16.89088191,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.0411,0.0,0.0,0.0,0.0,0.0,2023,1,3,16,0,16.59192825,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.03055,0.0,0.0,0.0,0.0,0.0,2023,1,3,17,0,16.29297459,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.02095,0.0,0.0,0.0,0.0,0.0,2023,1,3,18,0,16.367713005,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.01895,0.0,0.0,0.0,0.0,0.0,2023,1,3,19,0,16.44245142,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.02901,0.0,0.0,0.0,0.0,0.0,2023,1,3,20,0,16.44245142,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.03249,0.0,0.0,0.0,0.0,0.0,2023,1,3,21,0,17.04035874,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.046,0.0,0.0,0.0,0.0,0.0,2023,1,3,22,0,16.841056299999998,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.0465,0.0,0.0,0.0,0.0,0.0,2023,1,3,23,0,16.64175386,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.06548,0.0,0.0,0.0,0.0,0.0,2023,1,4,0,0,16.44245142,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.03521,0.0,0.0,0.0,0.0,0.0,2023,1,4,1,0,9.865470852,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.00938,0.861111111,0.862777778,0.0,0.0,0.0,2023,1,4,2,0,8.22122571,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.00829,1.0,1.0,0.0,0.0,0.0,2023,1,4,3,0,8.22122571,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.00822,0.976388889,0.976666667,0.0,0.0,0.0,2023,1,4,4,0,8.520179372,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.00821,0.965277778,0.966666667,0.0,0.0,0.0,2023,1,4,5,0,11.733931241,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.00826,1.0,1.0,0.0,0.0,0.0,2023,1,4,6,0,14.94768311,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.00939,0.0,0.000277778,0.0,0.0,0.0,2023,1,4,7,0,15.321375185,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.01077,0.0,0.0,0.0,0.0,0.0,2023,1,4,8,0,15.69506726,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.01112,0.0,0.0,0.0,0.0,0.0,2023,1,4,9,0,16.14349776,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.0192,0.0,0.0,0.0,0.0,0.0,2023,1,4,10,0,16.29297459,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.02444,0.0,0.0,0.0,0.0,0.0,2023,1,4,11,0,16.74140508,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.03794,0.0,0.0,0.0,0.0,0.0,2023,1,4,12,0,16.59192825,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.04012,0.0,0.0,0.0,0.0,0.0,2023,1,4,13,0,16.74140508,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.03234,0.0,0.0,0.0,0.0,0.0,2023,1,4,14,0,16.89088191,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.04004,0.0,0.0,0.0,0.0,0.0,2023,1,4,15,0,16.89088191,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.04043,0.0,0.0,0.0,0.0,0.0,2023,1,4,16,0,16.666666665,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.02116,0.0,0.0,0.0,0.0,0.0,2023,1,4,17,0,16.44245142,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.02759,0.0,0.0,0.0,0.0,0.0,2023,1,4,18,0,16.44245142,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.03199,0.0,0.0,0.0,0.0,0.0,2023,1,4,19,0,16.29297459,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.01715,0.0,0.0,0.0,0.0,0.0,2023,1,4,21,0,16.14349776,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.02346,0.0,0.0,0.0,0.0,0.0,2023,1,4,23,0,16.14349776,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.02084,0.0,0.0,0.0,0.0,0.0,2023,1,5,0,0,15.69506726,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.00829,0.983333333,0.983333333,0.0,0.0,0.0,2023,1,5,2,0,8.22122571,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.00818,1.0,1.0,0.0,0.0,0.0,2023,1,5,3,0,8.071748879,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.00812,1.0,1.0,0.0,0.0,0.0,2023,1,5,4,0,8.22122571,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.00811,1.0,1.0,0.0,0.0,0.0,2023,1,5,5,0,8.22122571,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.00824,1.0,1.0,0.0,0.0,0.0,2023,1,5,6,0,14.94768311,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.01081,0.0,0.000555556,0.0,0.0,0.0,2023,1,5,7,0,15.8445441,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.01134,0.0,0.0,0.0,0.0,0.0,2023,1,5,8,0,15.8445441,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.01223,0.0,0.0,0.0,0.0,0.0,2023,1,5,9,0,15.8445441,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.01081,0.0,0.0,0.0,0.0,0.0,2023,1,5,10,0,15.8445441,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.01083,0.0,0.0,0.0,0.0,0.0,2023,1,5,11,0,15.8445441,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.01067,0.0,0.0,0.0,0.0,0.0,2023,1,5,12,0,15.8445441,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.01299,0.0,0.0,0.0,0.0,0.0,2023,1,5,13,0,15.99402093,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.02281,0.0,0.0,0.0,0.0,0.0,2023,1,5,16,0,16.04384654,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.01579,0.0,0.0,0.0,0.0,0.0,2023,1,5,17,0,16.09367215,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_11,Cell0,0.02482,0.0,0.0,0.0,0.0,0.0,2023,1,5,18,0,16.14349776,Type4,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
